repo_url,old_commit,new_commit
https://github.com/shivamsingh163248/Microservice-admin-apps,489e0ad4e76169eeb5a5f960472dbd8e76c5244d,dcc2221aee6637eb1fc6a2899a2b68938cd76219
https://github.com/shivamsingh163248/E-Ecommerce-Web-app,cec7a2337de3d481eb5587ee84cb9e3d3bd02abc,8d4f635a7140351ec5e32502cc049080020fb86e
https://github.com/shivamsingh163248/k8sforbeginners,0ae1142e48a981f65dbf3f81f0a287587154e444,59a13cbc243100e60a2f60c57f38231713c2a0c8
https://github.com/shivamsingh163248/python_learning_colab,4cf85e24f5db8b31f914db39f5acb58e58b664ab,4cf85e24f5db8b31f914db39f5acb58e58b664ab
https://github.com/shivamsingh163248/IIT-Ropar-Minor-in-AI,3b9f24ac59d131d302f9f3cf0531367ed9a4de8c,db39286487e8306e3eea7ab89c05ceec58d8c68b
